LISTADET_ID, CARGO1, CARGO2, CLAVE, DESCRIPCION, DESC1, DESC2, DESC3, DESC4, DESC_F, PRECIO, PRECIO_MON, UNIDAD, LISTA_ID, PROD_ID, DESC5, DESC6, neto
"3852","0.0","0.0","BB78","BRISTOL BLANCA 50X65","20.0","23.33","0.0","0.0","0.0","1562.82","MXN","MIL","100","3555","0.0","0.0","958.57"
"3853","0.0","0.0","PFACVCTA37","B FACIA VERDE CARTA 37","20.0","0.0","0.0","0.0","0.0","111.31","MXN","MIL","100","3917","0.0","0.0","89.05"
"3854","0.0","0.0","OPAPOLCTA","OPALINA PAP EUROPOL CTA 120G","20.0","35.0","0.0","0.0","0.0","341.54","MXN","MIL","100","1191","0.0","0.0","177.60"
"3855","0.0","0.0","CFBROFIC75","A CFB ROSA COPAMEX OFIC 75GR","20.0","11.5","0.0","0.0","0.0","240.33","MXN","MIL","100","2929","0.0","0.0","170.15"
"3856","0.0","0.0","CBB7075C","A CB BLANCO COPAMEX 70X95 75","20.0","16.5","0.0","0.0","0.0","1863.85","MXN","MIL","100","3345","0.0","0.0","1245.05"
"3857","0.0","0.0","PB50","BOND KROMOS BLANCO 70X95","20.0","23.17","0.0","0.0","0.0","1057.51","MXN","MIL","100","4000","0.0","0.0","649.99"
"3858","0.0","0.0","PFACBCTA29","B FACIA BLANCO CARTA 29","20.0","0.0","0.0","0.0","0.0","89.20","MXN","MIL","100","3666","0.0","0.0","71.36"
"3859","0.0","0.0","PV24","BOND PAPSA VERDE 57X87","20.0","19.33","0.0","0.0","0.0","641.16","MXN","MIL","100","3971","0.0","0.0","413.78"
"3860","0.0","0.0","OPAPOLMCTA","OPALINA PAP CREM POL CTA 120","20.0","35.0","0.0","0.0","0.0","358.62","MXN","MIL","100","1189","0.0","0.0","186.49"
"3861","0.0","0.0","PB49.4","BOND KROMOS BLANCO 61X90 90G","0.0","0.0","0.0","0.0","0.0","675.66","MXN","MIL","100","1289","0.0","0.0","675.66"
"3862","0.0","0.0","PFACRCTA29","B FACIA ROSA CARTA 29","20.0","0.0","0.0","0.0","0.0","93.45","MXN","MIL","100","3921","0.0","0.0","74.76"
"3863","0.0","0.0","PBB18060","ZKS BOND BLANCO 180CMS 60G","0.0","0.0","0.0","0.0","0.0","11.76","MXN","KGS","100","750","0.0","0.0","11.76"
"3864","0.0","0.0","UNI33","UNIBOND BLANCO 70X95 50G","20.0","23.17","0.0","0.0","0.0","769.47","MXN","MIL","100","4171","0.0","0.0","472.95"
"3865","0.0","0.0","SEGFOVI60","ZP SEGURIDAD FOVI 70X95 90G","20.0","0.0","0.0","0.0","0.0","1752.42","MXN","MIL","100","4086","0.0","0.0","1401.94"
"3866","0.0","0.0","FACNEOFUCT","B FACIA COL NEON FUCSIA 100","20.0","15.0","0.0","0.0","0.0","182.99","MXN","MIL","100","2918","0.0","0.0","124.43"
"3867","0.0","0.0","PA29","BOND PAPSA AZUL 57X87","20.0","19.33","0.0","0.0","0.0","732.78","MXN","MIL","100","3985","0.0","0.0","472.90"
"3868","0.0","0.0","CFCOFIC75C","A CF CANA COPAMEX OFIC 75GR","20.0","11.5","0.0","0.0","0.0","168.10","MXN","MIL","100","2926","0.0","0.0","119.01"
"3869","0.0","0.0","PC32","BOND PAPSA CANARIO 70X95","20.0","19.33","0.0","0.0","0.0","846.33","MXN","MIL","100","3980","0.0","0.0","546.18"
"3870","0.0","0.0","OPAPOL80","OPALINA PAP EUROPOLART 70X95","20.0","11.0","0.0","0.0","0.0","2130.66","MXN","MIL","100","3638","0.0","0.0","1517.03"
"3871","0.0","0.0","BB65","BRISTOL BLANCA 50X65","20.0","23.33","0.0","0.0","0.0","1302.35","MXN","MIL","100","1900","0.0","0.0","798.81"
"3872","0.0","0.0","CFBCOFIC75","A CFB CANA COPAMEX OFIC 75G","20.0","11.5","0.0","0.0","0.0","240.33","MXN","MIL","100","1685","0.0","0.0","170.15"
"3873","0.0","0.0","CFBC7075C","A CFB CANA COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","2053.57","MXN","MIL","100","1496","0.0","0.0","1371.79"
"3874","0.0","0.0","OPAPOL92","OPALINA CART EURPOLART 57X72","20.0","11.0","0.0","0.0","0.0","2450.26","MXN","MIL","100","3677","0.0","0.0","1744.59"
"3875","0.0","0.0","PFACACTA24","B FACIA AZUL CARTA 24","20.0","0.0","0.0","0.0","0.0","81.63","MXN","MIL","100","3841","0.0","0.0","65.30"
"3876","0.0","0.0","PFACOF","B FACIA BLANCO OFICIO 50","20.0","21.17","0.0","0.0","0.0","128.95","MXN","MIL","100","3790","0.0","0.0","81.32"
"3877","0.0","0.0","PB36","BOND KROMOS BLANCO 57X87","20.0","23.17","0.0","0.0","0.0","782.56","MXN","MIL","100","4002","0.0","0.0","480.99"
"3878","0.0","0.0","BB98.5","BRISTOL BLANCA 57X72","20.0","23.33","0.0","0.0","0.0","1963.54","MXN","MIL","100","1532","0.0","0.0","1204.36"
"3879","0.0","0.0","PFACCCTA29","B FACIA CANARIO CARTA 29","20.0","0.0","0.0","0.0","0.0","93.45","MXN","MIL","100","3924","0.0","0.0","74.76"
"3880","0.0","0.0","PFACBOF32","B FACIA BLANCO OFICIO 32","20.0","0.0","0.0","0.0","0.0","94.69","MXN","MIL","100","3665","0.0","0.0","75.75"
"3881","0.0","0.0","PB44.5","BOND KROMOS BLANCO 57X87","20.0","23.17","0.0","0.0","0.0","951.76","MXN","MIL","100","4001","0.0","0.0","584.99"
"3882","0.0","0.0","FACNEOAZCT","B FACIA COL NEON AZUL CT 100","20.0","15.0","0.0","0.0","0.0","182.99","MXN","MIL","100","2919","0.0","0.0","124.43"
"3883","0.0","0.0","CFA7075C","A CF AZUL COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","1448.46","MXN","MIL","100","2896","0.0","0.0","967.57"
"3884","0.0","0.0","CFC5775C","A CF CANA COPAMEX 57X87 75GR","20.0","16.5","0.0","0.0","0.0","1095.35","MXN","MIL","100","2895","0.0","0.0","731.69"
"3885","0.0","0.0","BV58","BRISTOL VERDE  50X65","20.0","23.33","0.0","0.0","0.0","1300.33","MXN","MIL","100","3545","0.0","0.0","797.57"
"3886","0.0","0.0","CFBVOFIC75","A CFB VERDE COPAMEX OFIC 75G","20.0","11.5","0.0","0.0","0.0","240.33","MXN","MIL","100","2928","0.0","0.0","170.15"
"3887","0.0","0.0","PA40","BOND PAPSA AZUL 70X95","20.0","19.33","0.0","0.0","0.0","977.05","MXN","MIL","100","3984","0.0","0.0","630.55"
"3888","0.0","0.0","PFACROF40","B FACIA ROSA OFICIO 40","20.0","0.0","0.0","0.0","0.0","113.53","MXN","MIL","100","3668","0.0","0.0","90.82"
"3889","0.0","0.0","PFACRCTA37","B FACIA ROSA CARTA 37","20.0","0.0","0.0","0.0","0.0","111.31","MXN","MIL","100","3920","0.0","0.0","89.05"
"3890","0.0","0.0","CFR5775C","A CF ROSA COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1095.35","MXN","MIL","100","2892","0.0","0.0","731.69"
"3891","0.0","0.0","BC65","BRISTOL CANARIO 50X65","20.0","23.33","0.0","0.0","0.0","1432.57","MXN","MIL","100","3549","0.0","0.0","878.68"
"3892","0.0","0.0","PR32","BOND PAPSA ROSA 70X95","20.0","19.33","0.0","0.0","0.0","846.33","MXN","MIL","100","3975","0.0","0.0","546.18"
"3893","0.0","0.0","CFAOFIC75C","A CF AZUL COPAMEX OFIC 75G","20.0","11.5","0.0","0.0","0.0","168.10","MXN","MIL","100","2927","0.0","0.0","119.01"
"3894","0.0","0.0","PFACVCTA29","B FACIA VERDE CARTA 29","20.0","0.0","0.0","0.0","0.0","93.45","MXN","MIL","100","3918","0.0","0.0","74.76"
"3895","0.0","0.0","PB70","BOND KROMOS BLANCO 70X95","20.0","23.17","0.0","0.0","0.0","1554.53","MXN","MIL","100","3998","0.0","0.0","955.47"
"3896","0.0","0.0","CFBV5775C","A CFB VERD COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1539.15","MXN","MIL","100","2890","0.0","0.0","1028.15"
"3897","0.0","0.0","PVOPT50","BOND VERDE OPTICO 70X95","20.0","19.33","0.0","0.0","0.0","1221.36","MXN","MIL","100","1835","0.0","0.0","788.22"
"3898","0.0","0.0","PC24","BOND PAPSA CANARIO 57X87","20.0","19.33","0.0","0.0","0.0","641.16","MXN","MIL","100","3981","0.0","0.0","413.78"
"3899","0.0","0.0","CFOFIC75C","A CF BLANCO COPAMEX OFIC 75G","20.0","11.5","0.0","0.0","0.0","161.92","MXN","MIL","100","1744","0.0","0.0","114.64"
"3900","0.0","0.0","PFACRCTA24","B FACIA ROSA CARTA 24","20.0","0.0","0.0","0.0","0.0","81.63","MXN","MIL","100","3922","0.0","0.0","65.30"
"3901","0.0","0.0","BA58","BRISTOL AZUL  50X65","20.0","23.33","0.0","0.0","0.0","1300.33","MXN","MIL","100","3553","0.0","0.0","797.57"
"3902","0.0","0.0","AHU44.5","BOND CULTURAL AHUESADO 57X87","20.0","23.17","0.0","0.0","0.0","980.20","MXN","MIL","100","3795","0.0","0.0","602.47"
"3903","0.0","0.0","CFBBOFIC75","A CFB BLANCO COPAMEX OFI 75G","20.0","11.5","0.0","0.0","0.0","233.55","MXN","MIL","100","2938","0.0","0.0","165.35"
"3904","0.0","0.0","BV65","BRISTOL VERDE  50X65","20.0","23.33","0.0","0.0","0.0","1432.57","MXN","MIL","100","1899","0.0","0.0","878.68"
"3905","0.0","0.0","CB15","COPIA BLANCO 57X87","20.0","17.0","0.0","0.0","0.0","470.94","MXN","MIL","100","3916","0.0","0.0","312.70"
"3906","0.0","0.0","UNI52","UNIBOND BLANCO 57X87 105G","20.0","23.17","0.0","0.0","0.0","1154.79","MXN","MIL","100","1248","0.0","0.0","709.78"
"3907","0.0","0.0","UNI45","UNIBOND BLANCO 57X87 90G","20.0","25.25","0.0","0.0","0.0","971.56","MXN","MIL","100","1251","0.0","0.0","580.99"
"3908","0.0","0.0","AHU60","BOND CULTURAL AHUESADO 70X95","20.0","23.17","0.0","0.0","0.0","1306.94","MXN","MIL","100","3793","0.0","0.0","803.30"
"3909","0.0","0.0","SEGFOVI45","ZP SEGURIDAD FOVI 57X87 90G","20.0","0.0","0.0","0.0","0.0","1314.32","MXN","MIL","100","3283","0.0","0.0","1051.46"
"3910","0.0","0.0","CFROFIC75C","A CF ROSA COPAMEX OFIC 75G","20.0","11.5","0.0","0.0","0.0","168.10","MXN","MIL","100","2925","0.0","0.0","119.01"
"3911","0.0","0.0","FACNEOACTA","B FACIA COL NEON AMAR CT 100","20.0","15.0","0.0","0.0","0.0","182.99","MXN","MIL","100","2953","0.0","0.0","124.43"
"3912","0.0","0.0","PB41.2","BOND KROMOS BLANCO 61X90 75G","0.0","0.0","0.0","0.0","0.0","559.64","MXN","MIL","100","1290","0.0","0.0","559.64"
"3913","0.0","0.0","TPAK70","TORTIPAK RH 70X47 40G P/2KG","0.0","0.0","0.0","0.0","0.0","261.00","MXN","MIL","100","2842","0.0","0.0","261.00"
"3914","0.0","0.0","CFBCCTA75C","A CFB CANA COPAMEX CTA 75G","20.0","11.5","0.0","0.0","0.0","189.01","MXN","MIL","100","2937","0.0","0.0","133.82"
"3915","0.0","0.0","PA36","BOND PAPSA AZUL 57X87","20.0","19.33","0.0","0.0","0.0","860.76","MXN","MIL","100","3983","0.0","0.0","555.50"
"3916","0.0","0.0","BR58","BRISTOL ROSA  50X65","20.0","23.33","0.0","0.0","0.0","1300.33","MXN","MIL","100","3547","0.0","0.0","797.57"
"3917","0.0","0.0","BR65","BRISTOL ROSA  50X65","20.0","23.33","0.0","0.0","0.0","1432.57","MXN","MIL","100","3546","0.0","0.0","878.68"
"3918","0.0","0.0","CBB5775C","A CB BLANCO COPAMEX 57X87 75","20.0","16.5","0.0","0.0","0.0","1356.87","MXN","MIL","100","3347","0.0","0.0","906.39"
"3919","0.0","0.0","CBBCTA75C","A CB BLANCO COPAMEX CTA 75GR","20.0","11.5","0.0","0.0","0.0","164.20","MXN","MIL","100","3313","0.0","0.0","116.25"
"3920","0.0","0.0","UNI40","UNIBOND BLANCO 70X95 60G","20.0","25.25","0.0","0.0","0.0","888.30","MXN","MIL","100","4169","0.0","0.0","531.20"
"3921","0.0","0.0","UNI80","UNIBOND BLANCO 70X95 120G","20.0","23.17","0.0","0.0","0.0","1776.60","MXN","MIL","100","1227","0.0","0.0","1091.97"
"3922","0.0","0.0","CFR7075C","A CF ROSA COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","1448.46","MXN","MIL","100","2891","0.0","0.0","967.57"
"3923","0.0","0.0","PB24","BOND KROMOS BLANCO 57X87","20.0","23.17","0.0","0.0","0.0","582.93","MXN","MIL","100","4005","0.0","0.0","358.29"
"3924","0.0","0.0","FACNEONRCT","B FACIA COL NEON NARANJA 100","20.0","15.0","0.0","0.0","0.0","182.99","MXN","MIL","100","2921","0.0","0.0","124.43"
"3925","0.0","0.0","BB74","BRISTOL BLANCA 57X72","20.0","23.33","0.0","0.0","0.0","1482.67","MXN","MIL","100","3557","0.0","0.0","909.41"
"3926","0.0","0.0","CFBV7075C","A CFB VERD COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","2053.57","MXN","MIL","100","2889","0.0","0.0","1371.79"
"3927","0.0","0.0","FACNEOCTAC","B FACIA CART NEON CARTA 180","20.0","15.0","0.0","0.0","0.0","416.44","MXN","MIL","100","1196","0.0","0.0","283.18"
"3928","0.0","0.0","CFA5775C","A CF AZUL COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1095.35","MXN","MIL","100","2897","0.0","0.0","731.69"
"3929","0.0","0.0","PV40","BOND PAPSA VERDE 70X95","20.0","19.33","0.0","0.0","0.0","977.05","MXN","MIL","100","3969","0.0","0.0","630.55"
"3930","0.0","0.0","PB34","ZBOND PAPSA BLANCO 57X87 68G","19.33","23.69","0.0","0.0","0.0","640.07","MXN","MIL","100","2924","0.0","0.0","394.02"
"3931","0.0","0.0","PFACBOF40","B FACIA BLANCO OFICIO 40","20.0","0.0","0.0","0.0","0.0","108.36","MXN","MIL","100","3664","0.0","0.0","86.69"
"3932","0.0","0.0","UNI70","UNIBOND BLANCO 70X95 105G","20.0","23.17","0.0","0.0","0.0","1554.53","MXN","MIL","100","1247","0.0","0.0","955.47"
"3933","0.0","0.0","CFBA7075C","A CFB AZUL COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","2053.57","MXN","MIL","100","2898","0.0","0.0","1371.79"
"3934","0.0","0.0","PFACVOF40","B FACIA VERDE OFICIO 40","20.0","0.0","0.0","0.0","0.0","113.53","MXN","MIL","100","3807","0.0","0.0","90.82"
"3935","0.0","0.0","CFCTA75C","A CF BLANCO COPAMEX CTA 75G","20.0","11.5","0.0","0.0","0.0","127.78","MXN","MIL","100","2939","0.0","0.0","90.46"
"3936","0.0","0.0","CFBRCTA75C","A CFB ROSA COPAMEX CTA 75GR","20.0","11.5","0.0","0.0","0.0","189.01","MXN","MIL","100","2936","0.0","0.0","133.82"
"3937","0.0","0.0","BA65","BRISTOL AZUL  50X65","20.0","23.33","0.0","0.0","0.0","1432.57","MXN","MIL","100","3552","0.0","0.0","878.68"
"3938","0.0","0.0","BIBLB29","BOND BIBLIA BLANCO 70X95 43G","20.0","0.0","0.0","0.0","0.0","1293.94","MXN","MIL","100","2943","0.0","0.0","1035.15"
"3939","0.0","0.0","UNI25","UNIBOND BLANCO 57X87 50G","20.0","23.17","0.0","0.0","0.0","582.93","MXN","MIL","100","4172","0.0","0.0","358.29"
"3940","0.0","0.0","PA24","BOND PAPSA AZUL 57X87","20.0","19.33","0.0","0.0","0.0","641.16","MXN","MIL","100","3986","0.0","0.0","413.78"
"3941","0.0","0.0","PV29","BOND PAPSA VERDE 57X87","20.0","19.33","0.0","0.0","0.0","732.78","MXN","MIL","100","3970","0.0","0.0","472.90"
"3942","0.0","0.0","PC29","BOND PAPSA CANARIO 57X87","20.0","19.33","0.0","0.0","0.0","732.78","MXN","MIL","100","1701","0.0","0.0","472.90"
"3943","0.0","0.0","BC58","BRISTOL CANARIO 50X65","20.0","23.33","0.0","0.0","0.0","1300.33","MXN","MIL","100","3550","0.0","0.0","797.57"
"3944","0.0","0.0","CFVOFIC75C","A CF VERDE COPAMEX OFIC 75GR","20.0","11.5","0.0","0.0","0.0","168.10","MXN","MIL","100","1498","0.0","0.0","119.01"
"3945","0.0","0.0","CFC7075C","A CF CANA COPAMEX 70X95 75GR","20.0","16.5","0.0","0.0","0.0","1448.46","MXN","MIL","100","2894","0.0","0.0","967.57"
"3946","0.0","0.0","CFV5775C","A CF VERDE COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1095.35","MXN","MIL","100","2888","0.0","0.0","731.69"
"3947","0.0","0.0","CFBC5775C","A CFB CANA COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1539.15","MXN","MIL","100","2886","0.0","0.0","1028.15"
"3948","0.0","0.0","UNI37","UNIBOND BLANCO 57X87 75G","20.0","23.17","0.0","0.0","0.0","782.56","MXN","MIL","100","4168","0.0","0.0","480.99"
"3949","0.0","0.0","PFACCTA","B FACIA BLANCO CARTA 37","20.0","21.17","0.0","0.0","0.0","106.25","MXN","MIL","100","3791","0.0","0.0","67.01"
"3950","0.0","0.0","PFACCCTA24","B FACIA CANARIO CARTA 24","20.0","0.0","0.0","0.0","0.0","81.63","MXN","MIL","100","1739","0.0","0.0","65.30"
"3951","0.0","0.0","CFACTA75C","A CF AZUL COPAMEX CTA 75G","20.0","11.5","0.0","0.0","0.0","132.59","MXN","MIL","100","2934","0.0","0.0","93.87"
"3952","0.0","0.0","PVOPT36","BOND VERDE OPTICO 57X87","20.0","19.33","0.0","0.0","0.0","903.81","MXN","MIL","100","3967","0.0","0.0","583.28"
"3953","0.0","0.0","UNI50","UNIBOND BLANCO 70X95 75G","20.0","23.17","0.0","0.0","0.0","1057.51","MXN","MIL","100","4144","0.0","0.0","649.99"
"3954","0.0","0.0","PC36","BOND PAPSA CANARIO 57X87","20.0","19.33","0.0","0.0","0.0","860.76","MXN","MIL","100","3978","0.0","0.0","555.50"
"3955","0.0","0.0","PFACACTA37","B FACIA AZUL CARTA 37","20.0","0.0","0.0","0.0","0.0","111.31","MXN","MIL","100","3925","0.0","0.0","89.05"
"3956","0.0","0.0","PR40","BOND PAPSA ROSA 70X95","20.0","19.33","0.0","0.0","0.0","977.05","MXN","MIL","100","3973","0.0","0.0","630.55"
"3957","0.0","0.0","PB59.5","BOND KROMOS BLANCO 57X87 120","20.0","23.17","0.0","0.0","0.0","1332.45","MXN","MIL","100","3996","0.0","0.0","818.98"
"3958","0.0","0.0","BB82","BRISTOL BLANCA 57X72","20.0","23.33","0.0","0.0","0.0","1642.96","MXN","MIL","100","3556","0.0","0.0","1007.73"
"3959","0.0","0.0","PR50","BOND PAPSA ROSA 70X95","20.0","19.33","0.0","0.0","0.0","1163.19","MXN","MIL","100","1740","0.0","0.0","750.67"
"3960","0.0","0.0","CFBR7075C","A CFB ROSA COPAMEX 70X95 75G","20.0","16.5","0.0","0.0","0.0","2053.57","MXN","MIL","100","2893","0.0","0.0","1371.79"
"3961","0.0","0.0","OPAPOLM92","OPALINA CART CREM POL 57X72","20.0","22.0","0.0","0.0","0.0","3179.88","MXN","MIL","100","3209","0.0","0.0","1984.24"
"3962","0.0","0.0","CFBVCTA75C","A CFB VERDE COPAMEX CTA 75G","20.0","11.5","0.0","0.0","0.0","189.01","MXN","MIL","100","2935","0.0","0.0","133.82"
"3963","0.0","0.0","BIBLB21","BOND BIBLIA BLANCO 57X87 43G","20.0","0.0","0.0","0.0","0.0","936.99","MXN","MIL","100","2944","0.0","0.0","749.59"
"3964","0.0","0.0","UNI60","UNIBOND BLANCO 70X95 90G","20.0","23.17","0.0","0.0","0.0","1269.01","MXN","MIL","100","1249","0.0","0.0","779.99"
"3965","0.0","0.0","FACNEOVRCT","B FACIA COL NEON VERDE C 100","20.0","15.0","0.0","0.0","0.0","182.99","MXN","MIL","100","2920","0.0","0.0","124.43"
"3966","0.0","0.0","PFACCOF50","B FACIA CANARIO OFICIO 50","20.0","0.0","0.0","0.0","0.0","135.10","MXN","MIL","100","3808","0.0","0.0","108.08"
"3967","0.0","0.0","UNI41.2","UNIBOND BLANCO 61X90 75G","0.0","0.0","0.0","0.0","0.0","559.64","MXN","MIL","100","4167","0.0","0.0","559.64"
"3968","0.0","0.0","PB32","BOND KROMOS BLANCO 70X95","20.0","23.17","0.0","0.0","0.0","769.47","MXN","MIL","100","4003","0.0","0.0","472.95"
"3969","0.0","0.0","PFACACTA29","B FACIA AZUL CARTA 29","20.0","0.0","0.0","0.0","0.0","93.45","MXN","MIL","100","3652","0.0","0.0","74.76"
"3970","0.0","0.0","PFACROF50","B FACIA ROSA OFICIO 50","20.0","0.0","0.0","0.0","0.0","135.10","MXN","MIL","100","3670","0.0","0.0","108.08"
"3971","0.0","0.0","PFACBCTA24","B FACIA BLANCO CARTA 24","20.0","0.0","0.0","0.0","0.0","77.92","MXN","MIL","100","3667","0.0","0.0","62.34"
"3972","0.0","0.0","OPAPOL112","OPALINA CART EURPOLART 57X87","20.0","11.0","0.0","0.0","0.0","2982.90","MXN","MIL","100","1898","0.0","0.0","2123.82"
"3973","0.0","0.0","PR29","BOND PAPSA ROSA 57X87","20.0","19.33","0.0","0.0","0.0","732.78","MXN","MIL","100","3974","0.0","0.0","472.90"
"3974","0.0","0.0","PLASCTA","B FACIA LASER CARTA 45","20.0","0.0","0.0","0.0","0.0","150.33","MXN","MIL","100","3992","0.0","0.0","120.26"
"3975","0.0","0.0","PV32","BOND PAPSA VERDE 70X95","20.0","19.33","0.0","0.0","0.0","846.33","MXN","MIL","100","4150","0.0","0.0","546.18"
"3976","0.0","0.0","PA50","BOND PAPSA AZUL 70X95","20.0","19.33","0.0","0.0","0.0","1163.19","MXN","MIL","100","3982","0.0","0.0","750.67"
"3977","0.0","0.0","PR36","BOND PAPSA ROSA 57X87","20.0","19.33","0.0","0.0","0.0","860.76","MXN","MIL","100","3972","0.0","0.0","555.50"
"3978","0.0","0.0","CFBACTA75C","A CFB AZUL COPAMEX CTA 75G","20.0","11.5","0.0","0.0","0.0","189.01","MXN","MIL","100","1497","0.0","0.0","133.82"
"3979","0.0","0.0","CFBA5775C","A CFB AZUL COPAMEX 57X87 75G","20.0","16.5","0.0","0.0","0.0","1539.15","MXN","MIL","100","2899","0.0","0.0","1028.15"
"3980","0.0","0.0","FACARCOCTA","ZFACIA ARCOIRIS CTA 420HJS","20.0","0.0","0.0","0.0","0.0","148.08","MXN","PZA","100","668","0.0","0.0","118.46"
"3981","0.0","0.0","AHU37","BOND CULTURAL AHUESADO 57X87","20.0","23.17","0.0","0.0","0.0","805.94","MXN","MIL","100","3796","0.0","0.0","495.36"
"3982","0.0","0.0","PFAC2CTA","B FACIA BLANCO DOBLE CTA 37","20.0","21.17","0.0","0.0","0.0","212.26","MXN","MIL","100","3789","0.0","0.0","133.86"
"3983","0.0","0.0","PB40","BOND KROMOS BLANCO 70X95","20.0","25.25","0.0","0.0","0.0","888.30","MXN","MIL","100","1699","0.0","0.0","531.20"
"3984","0.0","0.0","PB60","BOND KROMOS BLANCO 70X95 90G","20.0","23.17","0.0","0.0","0.0","1269.01","MXN","MIL","100","3999","0.0","0.0","779.99"
"3985","0.0","0.0","PB25.7","=BOND PAPSA BLANCO 83X62 50","0.0","0.0","0.0","0.0","0.0","362.35","MXN","MIL","100","3239","0.0","0.0","362.35"
"3986","0.0","0.0","PB80","BOND KROMOS BLANCO 70X95","20.0","23.17","0.0","0.0","0.0","1776.60","MXN","MIL","100","3997","0.0","0.0","1091.97"
"3987","0.0","0.0","PBCTA24","BOND KROMOS BLANCO CTA 24","19.0","17.5","0.0","0.0","1.4","64.98","MXN","MIL","101","3788","0.0","0.0","43.42"
"3988","0.0","0.0","LUS166.5","ZCOU LUSTROLITO 1CB 70X95 100","19.0","22.17","0.0","0.0","1.4","1335.44","MXN","MIL","101","1908","0.0","0.0","841.89"
"3989","0.0","0.0","PFOTCTA","B FOTOBOND CARTA 37","19.0","8.27","0.0","0.0","1.4","86.51","MXN","MIL","101","4158","0.0","0.0","64.28"
"3990","0.0","0.0","PCCTA29","BOND KROMOS CANARIO CTA 29","19.0","17.5","0.0","0.0","1.4","81.84","MXN","MIL","101","3933","0.0","0.0","54.69"
"3991","0.0","0.0","AHU44.5","BOND CULTURAL AHUESADO 57X87","19.0","17.5","0.0","0.0","1.4","899.32","MXN","MIL","101","3795","0.0","0.0","600.97"
"3992","0.0","0.0","PVCTA24","BOND KROMOS VERDE CARTA 24","19.0","17.5","0.0","0.0","1.4","71.44","MXN","MIL","101","3927","0.0","0.0","47.74"
"3993","0.0","0.0","GRAMCTA45","CLAS GRANITO MARMOL CTA. 45","19.0","33.52","0.0","0.0","1.4","215.42","MXN","MIL","101","1765","0.0","0.0","116.00"
"3994","0.0","0.0","AHU60","BOND CULTURAL AHUESADO 70X95","19.0","17.5","0.0","0.0","1.4","1212.56","MXN","MIL","101","3793","0.0","0.0","810.29"
"3995","0.0","0.0","LEDB59.5","LEDGER BLANCO 57X87","19.0","31.6","0.0","0.0","1.4","1684.89","MXN","MIL","101","3987","0.0","0.0","933.50"
"3996","0.0","0.0","CLAPM45","CLAS PREMIER MARFIL 57X87","19.0","33.52","0.0","0.0","1.4","1494.62","MXN","MIL","101","3748","0.0","0.0","804.83"
"3997","0.0","0.0","CLNPM60","CLAS PREMIER MARFIL 70X95","19.0","33.52","0.0","0.0","1.4","1992.84","MXN","MIL","101","1466","0.0","0.0","1073.12"
"3998","0.0","0.0","CLNPMCTA45","CLAS PREMIER MARFIL CTA.45","19.0","33.52","0.0","0.0","1.4","215.42","MXN","MIL","101","1890","0.0","0.0","116.00"
"3999","0.0","0.0","EDI37","EDICION BLANCO 57X87 75G","23.12","19.0","0.0","0.0","1.4","701.14","MXN","MIL","101","3687","0.0","0.0","436.62"
"4000","0.0","0.0","LUS1139","COU LUSTROLITO 1C 77X100 180","19.0","22.76","0.0","0.0","1.4","2791.37","MXN","MIL","101","3900","0.0","0.0","1746.40"
"4001","0.0","0.0","PACTA24","BOND KROMOS AZUL CARTA 24","19.0","17.5","0.0","0.0","1.4","71.44","MXN","MIL","101","3939","0.0","0.0","47.74"
"4002","0.0","0.0","AHU50","BOND CULTURAL AHUESADO 70X95","19.0","17.5","0.0","0.0","1.4","1010.47","MXN","MIL","101","3794","0.0","0.0","675.25"
"4003","0.0","0.0","PCCTA36","BOND KROMOS CANARIO CTA 37","19.0","17.5","0.0","0.0","1.4","97.44","MXN","MIL","101","3932","0.0","0.0","65.12"
"4004","0.0","0.0","LEDB80","LEDGER BLANCO 70X95","19.0","31.6","0.0","0.0","1.4","2265.42","MXN","MIL","101","4212","0.0","0.0","1255.13"
"4005","0.0","0.0","PBU41.2","B KROMOS ULTRA BCO 61X90 75G","19.0","17.5","0.0","0.0","1.4","862.93","MXN","MIL","101","1268","0.0","0.0","576.65"
"4006","0.0","0.0","CAHUM127.6","COUCHE AHUESAD MTE 58X88 250","19.0","22.76","0.0","0.0","1.4","2865.03","MXN","MIL","101","4065","0.0","0.0","1792.49"
"4007","0.0","0.0","PB29","BOND KROMOS BLANCO 57X87","19.0","17.5","0.0","0.0","1.4","595.80","MXN","MIL","101","4004","0.0","0.0","398.15"
"4008","0.0","0.0","GRAT60","CLAS GRANITO TERRA 70X95","19.0","33.52","0.0","0.0","1.4","1992.84","MXN","MIL","101","3567","0.0","0.0","1073.12"
